junction_id}Cluster}gene_id}chrom}chromStart}chromEnd}name}score}strand}thickStart}thickEnd}itemRgb}blockCount}blockSizes}blockStarts}block_add_start}block_subtract_end}intron_length}file_name
1_32156927_32157345}19}ENSG00000025800}1}32156927}32157345}JUNC000058040}2}+}32156881}32157445}255,0,0}2}46,100}0,464}46}100}418}A375
1_32156945_32157345}19}ENSG00000025800}1}32156945}32157345}JUNC000058030}90}+}32156849}32157445}255,0,0}2}96,100}0,496}96}100}400}A375
1_109214128_109214546}20}ENSG00000031698}1}109214128}109214546}JUNC000131380}20}+}109213975}109214698}255,0,0}2}153,152}0,571}153}152}418}A375
1_109214128_109223977}20}ENSG00000031698}1}109214128}109223977}JUNC000131390}166}+}109213978}109224048}255,0,0}2}150,71}0,9999}150}71}9849}A375
1_19324762_19325494}21}ENSG00000040487}1}19324762}19325494}JUNC000033850}16}+}19324632}19325585}255,0,0}2}130,91}0,862}130}91}732}A375
1_19324762_19325525}21}ENSG00000040487}1}19324762}19325525}JUNC000033890}5}+}19324643}19325582}255,0,0}2}119,57}0,882}119}57}763}A375
1_6628691_6630287}23}ENSG00000041988}1}6628691}6630287}JUNC000013920}11}+}6628558}6630353}255,0,0}2}133,66}0,1729}133}66}1596}A375
1_6628691_6630290}23}ENSG00000041988}1}6628691}6630290}JUNC000013940}2}+}6628612}6630353}255,0,0}2}79,63}0,1678}79}63}1599}A375
1_12335827_12341779}24}ENSG00000048707}1}12335827}12341779}JUNC000023960}7}+}12335704}12341883}255,0,0}2}123,104}0,6075}123}104}5952}A375
1_12335827_12341782}24}ENSG00000048707}1}12335827}12341782}JUNC000023970}11}+}12335704}12341885}255,0,0}2}123,103}0,6078}123}103}5955}A375
1_12335827_12338230}24}ENSG00000048707}1}12335827}12338230}JUNC000023980}4}+}12335736}12338305}255,0,0}2}91,75}0,2494}91}75}2403}A375
1_12338305_12341782}24}ENSG00000048707}1}12338305}12341782}JUNC000023990}4}+}12338230}12341876}255,0,0}2}75,94}0,3552}75}94}3477}A375
1_12338305_12341779}24}ENSG00000048707}1}12338305}12341779}JUNC000024010}2}+}12338230}12341885}255,0,0}2}75,106}0,3549}75}106}3474}A375
1_12356524_12358458}25}ENSG00000048707}1}12356524}12358458}JUNC000024110}26}+}12356396}12358604}255,0,0}2}128,146}0,2062}128}146}1934}A375
1_12356524_12362719}25}ENSG00000048707}1}12356524}12362719}JUNC000024120}2}+}12356403}12362841}255,0,0}2}121,122}0,6316}121}122}6195}A375
1_12358601_12362719}25}ENSG00000048707}1}12358601}12362719}JUNC000024130}25}+}12358461}12362850}255,0,0}2}140,131}0,4258}140}131}4118}A375
1_12460396_12497499}26}ENSG00000048707}1}12460396}12497499}JUNC000024320}30}+}12460248}12497631}255,0,0}2}148,132}0,37251}148}132}37103}A375
1_12478873_12497499}26}ENSG00000048707}1}12478873}12497499}JUNC000024340}4}+}12478722}12497631}255,0,0}2}151,132}0,18777}151}132}18626}A375
1_7771385_7773441}27}ENSG00000049245}1}7771385}7773441}JUNC000014510}27}+}7771293}7773511}255,0,0}2}92,70}0,2148}92}70}2056}A375
1_7771385_7777159}27}ENSG00000049245}1}7771385}7777159}JUNC000014530}2}+}7771335}7777305}255,0,0}2}50,146}0,5824}50}146}5774}A375
1_7773198_7773441}27}ENSG00000049245}1}7773198}7773441}JUNC000014550}9}+}7773109}7773513}255,0,0}2}89,72}0,332}89}72}243}A375
1_7773511_7777159}27}ENSG00000049245}1}7773511}7777159}JUNC000014520}68}+}7773436}7777316}255,0,0}2}75,157}0,3723}75}157}3648}A375
1_7786836_7788044}28}ENSG00000049246}1}7786836}7788044}JUNC000014610}2}+}7786720}7788167}255,0,0}2}116,123}0,1324}116}123}1208}A375
1_7787246_7788044}28}ENSG00000049246}1}7787246}7788044}JUNC000014630}2}+}7787197}7788159}255,0,0}2}49,115}0,847}49}115}798}A375
1_7788246_7793959}29}ENSG00000049246}1}7788246}7793959}JUNC000014640}3}+}7788112}7794008}255,0,0}2}134,49}0,5847}134}49}5713}A375
1_7788246_7793956}29}ENSG00000049246}1}7788246}7793956}JUNC000014650}5}+}7788115}7794043}255,0,0}2}131,87}0,5841}131}87}5710}A375
1_36224505_36259381}30}ENSG00000054118}1}36224505}36259381}JUNC000066880}53}+}36224405}36259499}255,0,0}2}100,118}0,34976}100}118}34876}A375
1_36224505_36225411}30}ENSG00000054118}1}36224505}36225411}JUNC000066900}6}+}36224454}36225463}255,0,0}2}51,52}0,957}51}52}906}A375
1_36225102_36259381}30}ENSG00000054118}1}36225102}36259381}JUNC000066960}3}+}36225018}36259483}255,0,0}2}84,102}0,34363}84}102}34279}A375
1_36225463_36259381}30}ENSG00000054118}1}36225463}36259381}JUNC000066910}7}+}36225411}36259484}255,0,0}2}52,103}0,33970}52}103}33918}A375
1_36293935_36296582}31}ENSG00000054118}1}36293935}36296582}JUNC000067120}141}+}36293847}36296739}255,0,0}2}88,157}0,2735}88}157}2647}A375
1_36293935_36294049}31}ENSG00000054118}1}36293935}36294049}JUNC000067110}5}+}36293850}36294183}255,0,0}2}85,134}0,199}85}134}114}A375
1_36293935_36300885}31}ENSG00000054118}1}36293935}36300885}JUNC000067130}2}+}36293860}36301006}255,0,0}2}75,121}0,7025}75}121}6950}A375
1_36296770_36300885}31}ENSG00000054118}1}36296770}36300885}JUNC000067160}188}+}36296614}36301029}255,0,0}2}156,144}0,4271}156}144}4115}A375
1_243256240_243270104}32}ENSG00000054282}1}243256240}243270104}JUNC000264590}26}+}243256101}243270252}255,0,0}2}139,148}0,14003}139}148}13864}A375
1_243256240_243270091}32}ENSG00000054282}1}243256240}243270091}JUNC000265080}6}+}243256106}243270245}255,0,0}2}134,154}0,13985}134}154}13851}A375
1_243286397_243293090}33}ENSG00000054282}1}243286397}243293090}JUNC000265160}48}+}243286269}243293220}255,0,0}2}128,130}0,6821}128}130}6693}A375
1_243286397_243304712}33}ENSG00000054282}1}243286397}243304712}JUNC000265120}13}+}243286271}243304788}255,0,0}2}126,76}0,18441}126}76}18315}A375
1_243293219_243304712}33}ENSG00000054282}1}243293219}243304712}JUNC000265200}47}+}243293090}243304815}255,0,0}2}129,103}0,11622}129}103}11493}A375
1_243293219_243293398}33}ENSG00000054282}1}243293219}243293398}JUNC000265220}16}+}243293093}243293510}255,0,0}2}126,112}0,305}126}112}179}A375
1_243293494_243304712}33}ENSG00000054282}1}243293494}243304712}JUNC000265240}11}+}243293398}243304777}255,0,0}2}96,65}0,11314}96}65}11218}A375
1_243304777_243305011}34}ENSG00000054282}1}243304777}243305011}JUNC000265230}10}+}243304634}243305165}255,0,0}2}143,154}0,377}143}154}234}A375
1_243304777_243307988}34}ENSG00000054282}1}243304777}243307988}JUNC000265190}22}+}243304710}243308138}255,0,0}2}67,150}0,3278}67}150}3211}A375
1_243307883_243307988}34}ENSG00000054282}1}243307883}243307988}JUNC000265280}2}+}243307785}243308130}255,0,0}2}98,142}0,203}98}142}105}A375
1_243308177_243316754}35}ENSG00000054282}1}243308177}243316754}JUNC000265290}29}+}243308020}243316895}255,0,0}2}157,141}0,8734}157}141}8577}A375
1_243308177_243330539}35}ENSG00000054282}1}243308177}243330539}JUNC000265300}3}+}243308058}243330677}255,0,0}2}119,138}0,22481}119}138}22362}A375
1_243316893_243330539}35}ENSG00000054282}1}243316893}243330539}JUNC000265320}33}+}243316754}243330677}255,0,0}2}139,138}0,13785}139}138}13646}A375
1_243378863_243415701}36}ENSG00000054282}1}243378863}243415701}JUNC000265430}19}+}243378719}243415810}255,0,0}2}144,109}0,36982}144}109}36838}A375
1_243378863_243426426}36}ENSG00000054282}1}243378863}243426426}JUNC000265450}2}+}243378761}243426511}255,0,0}2}102,85}0,47665}102}85}47563}A375
1_243415829_243417967}36}ENSG00000054282}1}243415829}243417967}JUNC000265470}22}+}243415725}243418076}255,0,0}2}104,109}0,2242}104}109}2138}A375
1_243418076_243426426}36}ENSG00000054282}1}243418076}243426426}JUNC000265480}34}+}243417967}243426558}255,0,0}2}109,132}0,8459}109}132}8350}A375
1_210328384_210348932}37}ENSG00000054392}1}210328384}210348932}JUNC000231570}3}+}210328291}210349006}255,0,0}2}93,74}0,20641}93}74}20548}A375
1_210329104_210348932}37}ENSG00000054392}1}210329104}210348932}JUNC000231580}9}+}210328974}210349066}255,0,0}2}130,134}0,19958}130}134}19828}A375
1_210329104_210362851}37}ENSG00000054392}1}210329104}210362851}JUNC000231590}4}+}210329015}210362919}255,0,0}2}89,68}0,33836}89}68}33747}A375
1_210349066_210362851}37}ENSG00000054392}1}210349066}210362851}JUNC000231600}25}+}210348932}210362931}255,0,0}2}134,80}0,13919}134}80}13785}A375
1_210387581_210404463}38}ENSG00000054392}1}210387581}210404463}JUNC000231630}3}+}210387467}210404522}255,0,0}2}114,59}0,16996}114}59}16882}A375
1_210387581_210400467}38}ENSG00000054392}1}210387581}210400467}JUNC000231640}9}+}210387486}210400606}255,0,0}2}95,139}0,12981}95}139}12886}A375
1_210400662_210404463}38}ENSG00000054392}1}210400662}210404463}JUNC000231650}6}+}210400551}210404556}255,0,0}2}111,93}0,3912}111}93}3801}A375
1_10297246_10303162}39}ENSG00000054523}1}10297246}10303162}JUNC000018940}35}+}10297173}10303313}255,0,0}2}73,151}0,5989}73}151}5916}A375
1_10297246_10320042}39}ENSG00000054523}1}10297246}10320042}JUNC000018950}13}+}10297173}10320136}255,0,0}2}73,94}0,22869}73}94}22796}A375
1_16367308_16391374}40}ENSG00000055070}1}16367308}16391374}JUNC000027880}44}+}16367231}16391424}255,0,0}2}77,50}0,24143}77}50}24066}A375
1_16367308_16393230}40}ENSG00000055070}1}16367308}16393230}JUNC000027900}35}+}16367232}16393384}255,0,0}2}76,154}0,25998}76}154}25922}A375
1_16367308_16393227}40}ENSG00000055070}1}16367308}16393227}JUNC000027910}34}+}16367232}16393384}255,0,0}2}76,157}0,25995}76}157}25919}A375
1_16391424_16393230}40}ENSG00000055070}1}16391424}16393230}JUNC000027920}29}+}16391333}16393365}255,0,0}2}91,135}0,1897}91}135}1806}A375
1_16391424_16393227}40}ENSG00000055070}1}16391424}16393227}JUNC000027890}43}+}16391369}16393381}255,0,0}2}55,154}0,1858}55}154}1803}A375
1_179302802_179323436}41}ENSG00000057252}1}179302802}179323436}JUNC000202710}116}+}179302669}179323540}255,0,0}2}133,104}0,20767}133}104}20634}A375
1_179302802_179335505}41}ENSG00000057252}1}179302802}179335505}JUNC000202720}3}+}179302676}179335601}255,0,0}2}126,96}0,32829}126}96}32703}A375
1_179323495_179335505}41}ENSG00000057252}1}179323495}179335505}JUNC000202730}79}+}179323425}179335658}255,0,0}2}70,153}0,12080}70}153}12010}A375
1_23778713_23779437}42}ENSG00000057757}1}23778713}23779437}JUNC000041410}30}+}23778568}23779481}255,0,0}2}145,44}0,869}145}44}724}A375
1_23778713_23779863}42}ENSG00000057757}1}23778713}23779863}JUNC000041430}5}+}23778626}23779941}255,0,0}2}87,78}0,1237}87}78}1150}A375
1_23779481_23779863}42}ENSG00000057757}1}23779481}23779863}JUNC000041420}35}+}23779328}23779973}255,0,0}2}153,110}0,535}153}110}382}A375
1_16946991_16948330}43}ENSG00000058453}1}16946991}16948330}JUNC000029600}4}+}16946870}16948449}255,0,0}2}121,119}0,1460}121}119}1339}A375
1_16946991_16953301}43}ENSG00000058453}1}16946991}16953301}JUNC000029610}4}+}16946922}16953440}255,0,0}2}69,139}0,6379}69}139}6310}A375
1_16948524_16948798}43}ENSG00000058453}1}16948524}16948798}JUNC000029620}5}+}16948456}16948927}255,0,0}2}68,129}0,342}68}129}274}A375
1_16948926_16950952}43}ENSG00000058453}1}16948926}16950952}JUNC000029630}6}+}16948798}16951098}255,0,0}2}128,146}0,2154}128}146}2026}A375
1_16951122_16953301}43}ENSG00000058453}1}16951122}16953301}JUNC000029640}8}+}16950977}16953416}255,0,0}2}145,115}0,2324}145}115}2179}A375
1_16966119_16968202}44}ENSG00000058453}1}16966119}16968202}JUNC000029730}3}+}16965998}16968353}255,0,0}2}121,151}0,2204}121}151}2083}A375
1_16966119_16966407}44}ENSG00000058453}1}16966119}16966407}JUNC000029740}6}+}16966023}16966564}255,0,0}2}96,157}0,384}96}157}288}A375
1_16966571_16968202}44}ENSG00000058453}1}16966571}16968202}JUNC000029760}6}+}16966414}16968332}255,0,0}2}157,130}0,1788}157}130}1631}A375
1_16968418_16969115}45}ENSG00000058453}1}16968418}16969115}JUNC000029770}7}+}16968272}16969215}255,0,0}2}146,100}0,843}146}100}697}A375
1_16968418_16970252}45}ENSG00000058453}1}16968418}16970252}JUNC000029780}2}+}16968281}16970364}255,0,0}2}137,112}0,1971}137}112}1834}A375
1_16969340_16969784}45}ENSG00000058453}1}16969340}16969784}JUNC000029790}4}+}16969218}16969869}255,0,0}2}122,85}0,566}122}85}444}A375
1_16969934_16970252}45}ENSG00000058453}1}16969934}16970252}JUNC000029810}6}+}16969797}16970397}255,0,0}2}137,145}0,455}137}145}318}A375
1_203722689_203723880}46}ENSG00000058668}1}203722689}203723880}JUNC000222780}53}+}203722536}203723988}255,0,0}2}153,108}0,1344}153}108}1191}A375
1_203722689_203727394}46}ENSG00000058668}1}203722689}203727394}JUNC000222790}2}+}203722540}203727508}255,0,0}2}149,114}0,4854}149}114}4705}A375
1_203723988_203727394}46}ENSG00000058668}1}203723988}203727394}JUNC000222800}64}+}203723880}203727547}255,0,0}2}108,153}0,3514}108}153}3406}A375
1_203727571_203733222}47}ENSG00000058668}1}203727571}203733222}JUNC000222810}4}+}203727418}203733357}255,0,0}2}153,135}0,5804}153}135}5651}A375
1_203727571_203739545}47}ENSG00000058668}1}203727571}203739545}JUNC000222820}45}+}203727431}203739696}255,0,0}2}140,151}0,12114}140}151}11974}A375
1_203795775_203796450}48}ENSG00000058673}1}203795775}203796450}JUNC000222840}4}+}203795642}203796593}255,0,0}2}133,143}0,808}133}143}675}A375
1_203795775_203796292}48}ENSG00000058673}1}203795775}203796292}JUNC000222870}14}+}203795663}203796426}255,0,0}2}112,134}0,629}112}134}517}A375
1_203795775_203801574}48}ENSG00000058673}1}203795775}203801574}JUNC000222880}2}+}203795669}203801628}255,0,0}2}106,54}0,5905}106}54}5799}A375
1_203795794_203796292}48}ENSG00000058673}1}203795794}203796292}JUNC000222850}37}+}203795644}203796432}255,0,0}2}150,140}0,648}150}140}498}A375
1_203795794_203801574}48}ENSG00000058673}1}203795794}203801574}JUNC000222860}18}+}203795652}203801692}255,0,0}2}142,118}0,5922}142}118}5780}A375
1_203795794_203816925}48}ENSG00000058673}1}203795794}203816925}JUNC000222890}2}+}203795683}203816989}255,0,0}2}111,64}0,21242}111}64}21131}A375
1_203795794_203816925}768}ENSG00000257315}1}203795794}203816925}JUNC000222890}2}+}203795683}203816989}255,0,0}2}111,64}0,21242}111}64}21131}A375
1_203795794_203796450}48}ENSG00000058673}1}203795794}203796450}JUNC000222900}11}+}203795695}203796607}255,0,0}2}99,157}0,755}99}157}656}A375
1_203796496_203801574}48}ENSG00000058673}1}203796496}203801574}JUNC000222980}64}+}203796343}203801709}255,0,0}2}153,135}0,5231}153}135}5078}A375
1_203796601_203801574}48}ENSG00000058673}1}203796601}203801574}JUNC000223000}3}+}203796501}203801645}255,0,0}2}100,71}0,5073}100}71}4973}A375
1_203801628_203802956}48}ENSG00000058673}1}203801628}203802956}JUNC000222930}11}+}203801573}203803016}255,0,0}2}55,60}0,1383}55}60}1328}A375
1_203803016_203816925}48}ENSG00000058673}1}203803016}203816925}JUNC000222970}135}+}203802861}203817068}255,0,0}2}155,143}0,14064}155}143}13909}A375
1_203803016_203816925}768}ENSG00000257315}1}203803016}203816925}JUNC000222970}135}+}203802861}203817068}255,0,0}2}155,143}0,14064}155}143}13909}A375
1_203833853_203837965}49}ENSG00000058673}1}203833853}203837965}JUNC000223170}166}+}203833761}203838064}255,0,0}2}92,99}0,4204}92}99}4112}A375
1_203833853_203837965}769}ENSG00000257315}1}203833853}203837965}JUNC000223170}166}+}203833761}203838064}255,0,0}2}92,99}0,4204}92}99}4112}A375
1_203833853_203833936}49}ENSG00000058673}1}203833853}203833936}JUNC000223180}10}+}203833790}203834073}255,0,0}2}63,137}0,146}63}137}83}A375
1_203833853_203840305}49}ENSG00000058673}1}203833853}203840305}JUNC000223190}3}+}203833790}203840389}255,0,0}2}63,84}0,6515}63}84}6452}A375
1_203833853_203840305}769}ENSG00000257315}1}203833853}203840305}JUNC000223190}3}+}203833790}203840389}255,0,0}2}63,84}0,6515}63}84}6452}A375
1_203834102_203837965}49}ENSG00000058673}1}203834102}203837965}JUNC000223220}12}+}203833948}203838064}255,0,0}2}154,99}0,4017}154}99}3863}A375
1_203834102_203837965}769}ENSG00000257315}1}203834102}203837965}JUNC000223220}12}+}203833948}203838064}255,0,0}2}154,99}0,4017}154}99}3863}A375
1_203838064_203840305}49}ENSG00000058673}1}203838064}203840305}JUNC000223210}213}+}203837963}203840390}255,0,0}2}101,85}0,2342}101}85}2241}A375
1_203838064_203840305}769}ENSG00000257315}1}203838064}203840305}JUNC000223210}213}+}203837963}203840390}255,0,0}2}101,85}0,2342}101}85}2241}A375
1_26787989_26790758}50}ENSG00000060642}1}26787989}26790758}JUNC000047390}2}+}26787920}26790849}255,0,0}2}69,91}0,2838}69}91}2769}A375
1_26788268_26790758}50}ENSG00000060642}1}26788268}26790758}JUNC000047400}3}+}26788126}26790893}255,0,0}2}142,135}0,2632}142}135}2490}A375
1_26788394_26790758}50}ENSG00000060642}1}26788394}26790758}JUNC000047420}2}+}26788272}26790865}255,0,0}2}122,107}0,2486}122}107}2364}A375
1_29311544_29311642}51}ENSG00000060656}1}29311544}29311642}JUNC000053750}7}+}29311455}29311759}255,0,0}2}89,117}0,187}89}117}98}A375
1_29311553_29311642}51}ENSG00000060656}1}29311553}29311642}JUNC000053760}5}+}29311469}29311759}255,0,0}2}84,117}0,173}84}117}89}A375
1_117929782_117933287}52}ENSG00000065183}1}117929782}117933287}JUNC000142820}36}+}117929638}117933443}255,0,0}2}144,156}0,3649}144}156}3505}A375
1_117929924_117933287}52}ENSG00000065183}1}117929924}117933287}JUNC000142830}33}+}117929803}117933440}255,0,0}2}121,153}0,3484}121}153}3363}A375
1_15873136_15876201}53}ENSG00000065526}1}15873136}15876201}JUNC000026640}60}+}15872979}15876355}255,0,0}2}157,154}0,3222}157}154}3065}A375
1_15873136_15909320}53}ENSG00000065526}1}15873136}15909320}JUNC000026630}9}+}15872979}15909446}255,0,0}2}157,126}0,36341}157}126}36184}A375
1_15874395_15876201}53}ENSG00000065526}1}15874395}15876201}JUNC000026650}30}+}15874246}15876341}255,0,0}2}149,140}0,1955}149}140}1806}A375
1_15876678_15909320}53}ENSG00000065526}1}15876678}15909320}JUNC000026670}38}+}15876523}15909475}255,0,0}2}155,155}0,32797}155}155}32642}A375
1_15876678_15909323}53}ENSG00000065526}1}15876678}15909323}JUNC000026680}5}+}15876529}15909474}255,0,0}2}149,151}0,32794}149}151}32645}A375
1_15938006_15938717}54}ENSG00000065526}1}15938006}15938717}JUNC000026840}33}+}15937850}15938868}255,0,0}2}156,151}0,867}156}151}711}A375
1_15938006_15939295}54}ENSG00000065526}1}15938006}15939295}JUNC000026850}3}+}15937917}15939428}255,0,0}2}89,133}0,1378}89}133}1289}A375
1_15938876_15939295}54}ENSG00000065526}1}15938876}15939295}JUNC000026860}38}+}15938720}15939421}255,0,0}2}156,126}0,575}156}126}419}A375
1_212286291_212329134}58}ENSG00000066027}1}212286291}212329134}JUNC000233770}10}+}212286134}212329282}255,0,0}2}157,148}0,43000}157}148}42843}A375
1_212286291_212333496}58}ENSG00000066027}1}212286291}212333496}JUNC000233760}3}+}212286134}212333542}255,0,0}2}157,46}0,47362}157}46}47205}A375
1_212329331_212333496}58}ENSG00000066027}1}212329331}212333496}JUNC000233790}16}+}212329175}212333625}255,0,0}2}156,129}0,4321}156}129}4165}A375
1_43650252_43653136}59}ENSG00000066135}1}43650252}43653136}JUNC000081840}29}+}43650127}43653291}255,0,0}2}125,155}0,3009}125}155}2884}A375
1_43650252_43653136}798}ENSG00000284989}1}43650252}43653136}JUNC000081840}29}+}43650127}43653291}255,0,0}2}125,155}0,3009}125}155}2884}A375
1_43650674_43653136}59}ENSG00000066135}1}43650674}43653136}JUNC000081850}5}+}43650534}43653170}255,0,0}2}140,34}0,2602}140}34}2462}A375
1_43650674_43653136}798}ENSG00000284989}1}43650674}43653136}JUNC000081850}5}+}43650534}43653170}255,0,0}2}140,34}0,2602}140}34}2462}A375
1_43653313_43655590}60}ENSG00000066135}1}43653313}43655590}JUNC000081860}42}+}43653174}43655747}255,0,0}2}139,157}0,2416}139}157}2277}A375
1_43653313_43655590}799}ENSG00000284989}1}43653313}43655590}JUNC000081860}42}+}43653174}43655747}255,0,0}2}139,157}0,2416}139}157}2277}A375
1_43653313_43653662}60}ENSG00000066135}1}43653313}43653662}JUNC000081870}7}+}43653209}43653799}255,0,0}2}104,137}0,453}104}137}349}A375
1_43653799_43655590}60}ENSG00000066135}1}43653799}43655590}JUNC000081880}6}+}43653662}43655717}255,0,0}2}137,127}0,1928}137}127}1791}A375
